company,name,fuel,km_driven,mileage,torque,seats,engine,Insurance_id,Insurance
Maruti,Maruti Wagon R CNG LXI,CNG,63000,12.12 kmpl,200Nm@ 1750rpm,5,1462 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Zen LXi - BS III,Petrol,2000,22.95 kmpl,110Nm@ 3000-4300rpm,5,2967 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti SX4 Zxi with Leather BSIII,Petrol,300000,17.4 kmpl,290Nm@ 1800-2800rpm,5,1197 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Honda,Honda Brio Exclusive Edition,Petrol,190000,15.1 kmpl,"16@ 2,000(kgm@ rpm)",5,2967 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Maruti,Maruti Swift VDI,Diesel,80000,18.6 kmpl,200Nm@ 1750rpm,5,2523 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai Grand i10 AT Asta,Petrol,80000,18.12 kmpl,110(11.2)@ 4800,5,1199 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Tata,Tata Indica V2 eLX,Diesel,54000,22.32 kmpl,90Nm@ 3500rpm,5,2997 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai EON Era Plus,Petrol,30000,22.5 kmpl,91Nm@ 4250rpm,5,2967 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Hyundai,Hyundai i20 1.2 Sportz,Petrol,5000,14.2 kmpl,101Nm@ 3000rpm,5,1248 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai i20 1.2 Sportz,Petrol,58945,25.4 kmpl,240Nm@ 1600-2800rpm,5,2179 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Maruti,Maruti 800 Std,Petrol,90000,17.7 kmpl,160Nm@ 2000rpm,4,1199 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Maruti,Maruti Ertiga VXI Petrol,Petrol,375000,16.1 kmpl,20.4@ 1400-3400(kgm@ rpm),7,999 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Maruti,Maruti Celerio X ZXI,Petrol,160000,13.9 kmpl,200Nm@ 1750rpm,5,796 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Maruti,Maruti Wagon R LXI BS IV,Petrol,80000,19.67 kmpl,250Nm@ 1500-2500rpm,5,1198 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Maruti,Maruti Omni 5 Str STD,Petrol,50000,23.84 kmpl,59Nm@ 2500rpm,5,1498 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Mahindra,Mahindra Scorpio S2 7 Seater,Diesel,80000,23.5 kmpl,135Nm@ 2500rpm,7,1582 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Alto LX,Petrol,156975,23.84 kmpl,195Nm@ 1440-2200rpm,5,993 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai Accent GLE,Petrol,5000,22.74 kmpl,205Nm@ 1800-2800rpm,5,1248 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Tata,Tata Indigo CS eLX BS IV,Diesel,50000,18.0 kmpl,108.5Nm@ 5000rpm,5,998 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Tata,Tata Indigo CS eLS BS IV,Diesel,27620,24.52 kmpl,205Nm@ 1750-3250rpm,5,1586 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Swift Dzire VXi,Petrol,120000,15.4 kmpl,290Nm@ 1800-2800rpm,5,995 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai Creta 1.4 E Plus,Diesel,120000,12.05 kmpl,260 Nm at 1800-2200 rpm,5,1061 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Tata,Tata Indigo eCS LX BSIV,Diesel,58000,17.7 kmpl,114.73Nm@ 4000rpm,5,1120 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Zen LX,Petrol,50000,15.05 kmpl,134Nm@ 4000rpm,5,1199 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Honda,Honda Amaze S i-Dtech,Diesel,40000,21.21 kmpl,113Nm@ 4200rpm,5,1498 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai i10 Magna,Petrol,7800,20.36 kmpl,110Nm@ 4800rpm,5,2494 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Swift Vdi BSIII,Diesel,50000,18.9 kmpl,69Nm@ 3500rpm,5,1197 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai i20 Active 1.2 S,Petrol,68000,20.36 kmpl,330Nm@ 1800rpm,5,1248 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Hyundai,Hyundai i20 1.2 Magna,Petrol,60000,18.5 kmpl,130Nm@ 4000rpm,5,1197 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai i20 Asta 1.2,Petrol,74000,26.59 kmpl,"12@ 3,500(kgm@ rpm)",5,998 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Hyundai,Hyundai Elantra SX,Petrol,58000,17.0 kmpl,320Nm@ 1700-2700rpm,5,1198 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Hyundai,Hyundai Grand i10 Sportz,Petrol,70000,15.96 kmpl,90Nm@ 3500rpm,5,1248 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Alto LXi,Petrol,70000,20.36 kmpl,112Nm@ 4000rpm,5,998 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Alto LX,Petrol,110000,22.74 kmpl,111.7Nm@ 4000rpm,5,1248 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Tata,Tata Tiago 1.2 Revotron XZ,Petrol,80000,18.9 kmpl,,5,1197 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Alto 800 LXI,Petrol,80000,,219.7Nm@ 1500-2750rpm,5,1997 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Swift Dzire VDI,Diesel,59000,18.9 kmpl,225Nm@ 1500-2500rpm,5,1061 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Swift Dzire ZXI,Petrol,110000,14.1 kmpl,140Nm@ 1800-3000rpm,5,993 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Swift ZXI Plus,Petrol,25000,20.77 kmpl,90Nm@ 3500rpm,5,2498 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Renault,Renault KWID RXT Optional,Petrol,55000,25.4 kmpl,69Nm@ 3500rpm,5,2179 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Hyundai,Hyundai i10 Era,Petrol,25000,16.8 kmpl,125Nm@ 2000rpm,5,1248 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Ford,Ford Freestyle Titanium Diesel BSIV,Diesel,300000,16.8 kmpl,260 Nm at 1800-2200 rpm,5,2523 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Renault,Renault KWID RXT,Petrol,143200,16.84 kmpl,215Nm@ 1750-3000rpm,5,1199 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai i20 Sportz 1.2,Petrol,60000,25.44 kmpl,350Nm@ 1750-2500rpm,5,1248 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai Verna 1.4 CX,Diesel,120000,16.2 kmpl,160Nm@ 2000rpm,5,1248 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Maruti,Maruti Wagon R PRIMEA,Petrol,145000,16.1 kmpl,200Nm@ 1750rpm,5,1086 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Mahindra,Mahindra Xylo D4 BSIV,Diesel,30000,16.1 kmpl,114.7Nm@ 4000rpm,8,1498 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai Santro Xing (Non-AC),Petrol,8000,19.7 kmpl,113.75nm@ 4000rpm,5,1248 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Mahindra,Mahindra Bolero 2011-2019 SLX,Diesel,170000,,330Nm@ 1800rpm,7,796 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Swift VXI,Petrol,100000,11.18 kmpl,190Nm@ 2000rpm,5,1061 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Ford,Ford Ecosport 1.5 DV5 MT Trend,Diesel,62000,18.9 kmpl,6.1kgm@ 3000rpm,5,2523 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Ford,Ford EcoSport 1.5 TDCi Titanium BE BSIV,Diesel,110000,,330Nm@ 1600-2800rpm,5,1248 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Ford,Ford Figo Diesel Titanium,Diesel,137000,14.0 kmpl,,5,796 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Ford,Ford Figo 1.5D Trend MT,Diesel,80000,,171Nm@ 1800rpm,5,1497 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Swift Dzire AMT VXI,Petrol,80000,16.0 kmpl,78Nm@ 4500rpm,5,1493 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Ford,Ford Figo Diesel EXI Option,Diesel,100000,24.52 kmpl,190Nm@ 2000rpm,5,2523 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Wagon R LXI BS IV,Petrol,120000,23.01 kmpl,180Nm@ 1440-1500rpm,5,1497 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Ford,Ford Figo Aspire 1.5 TDCi Trend,Diesel,24000,14.09 kmpl,190Nm@ 2000rpm,5,998 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Renault,Renault Duster 85PS Diesel RxE Adventure,Diesel,80000,17.21 kmpl,190Nm@ 1750-2250rpm,5,998 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Ritz VXi,Petrol,138000,15.4 kmpl,259.8Nm@ 1900-2750rpm,5,1591 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai Grand i10 CRDi Sportz,Diesel,147000,16.6 kmpl,90Nm@ 3500rpm,5,796 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Maruti,Maruti Ritz LDi,Diesel,60000,19.7 kmpl,240Nm@ 1600-2800rpm,5,799 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Tata,Tata Safari DICOR 2.2 EX 4x2,Diesel,80000,16.5 kmpl,90.3Nm@ 4200rpm,7,796 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Hyundai,Hyundai Verna CRDi SX,Diesel,50000,23.95 kmpl,69Nm@ 3500rpm,5,1399 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Swift VDI BSIV,Diesel,189000,24.7 kmpl,200Nm@ 1750-3000rpm,5,1396 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai Xcent 1.1 CRDi S,Diesel,90000,12.8 kmpl,250Nm@ 1500-2500rpm,5,1405 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Maruti,Maruti Ertiga SHVS VDI,Diesel,56000,14.7 kmpl,219.6Nm@ 1750-2750rpm,7,1248 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Maruti,Maruti Swift Dzire VDI,Diesel,140000,14.1 kmpl,380Nm@ 1750-2750rpm,5,1197 CC,17,"Comapany Name:Universal Sompo,Policy Plan:5670"
Tata,Tata Tigor 1.2 Revotron XZ Option,Petrol,60000,26.6 km/kg,90Nm@ 3500rpm,5,1197 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Tata,Tata Indica Vista TDI LX,Diesel,130000,18.6 kmpl,330Nm@ 1600-2800rpm,5,2179 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Ford,Ford Figo Aspire 1.2 Ti-VCT Trend,Petrol,140000,15.4 kmpl,380Nm@ 1750-2750rpm,5,1047 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Maruti,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,Diesel,189000,13.45 km/kg,200Nm@ 1750-3000rpm,5,2489 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Mahindra,Mahindra Quanto C6,Diesel,90000,19.3 kmpl,250Nm@ 1500-2500rpm,7,814 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Toyota,Toyota Etios Cross 1.2L G,Petrol,56000,20.36 kmpl,219.6Nm@ 1750-2750rpm,5,1197 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Mahindra,Mahindra Scorpio S7 120,Diesel,140000,19.7 kmpl,380Nm@ 1750-2750rpm,7,1373 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Mahindra,Mahindra TUV 300 T8,Diesel,60000,11.4 kmpl,90Nm@ 3500rpm,7,1591 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Hyundai,Hyundai Santa Fe 4X4,Diesel,130000,25.2 kmpl,330Nm@ 1600-2800rpm,7,1248 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Ford,Ford Aspire Trend Diesel BSIV,Diesel,140000,12.99 kmpl,380Nm@ 1750-2750rpm,5,1197 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Toyota,Toyota Innova 2.5 V Diesel 8-seater,Diesel,35000,18.9 kmpl,200Nm@ 1900rpm,8,1248 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Honda,Honda Brio V MT,Petrol,35000,20.45 kmpl,200Nm@ 1900rpm,5,1197 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Tata,Tata Tiago 1.2 Revotron XZ,Petrol,156000,22.9 kmpl,320Nm@ 1700-2700rpm,5,1591 CC,17,"Comapany Name:Universal Sompo,Policy Plan:5670"
Hyundai,Hyundai Creta 1.6 VTVT E Plus,Petrol,90000,22.9 kmpl,69Nm@ 3500rpm,5,796 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai i10 Sportz 1.1L,Petrol,60000,,"13.5@ 2,500(kgm@ rpm)",5,1248 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,Diesel,36000,17.3 kmpl,248Nm@ 2250rpm,8,1497 CC,17,"Comapany Name:Universal Sompo,Policy Plan:5670"
Honda,Honda City i DTEC SV,Diesel,20000,23.2 kmpl,74.5Nm@ 4000rpm,5,1591 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Hyundai,Hyundai EON Era Plus,Petrol,160000,,320Nm@ 1700-2700rpm,5,1497 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai i10 Sportz,Petrol,185000,25.2 kmpl,"28.3@ 1,700-2,200(kgm@ rpm)",5,998 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Baleno LXI,Petrol,110000,23.1 kmpl,135Nm@ 2500rpm,5,1497 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Tata,Tata Bolt Quadrajet XE,Diesel,10800,18.9 kmpl,72Nm@ 4386rpm,5,998 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Honda,Honda City i VTEC V,Petrol,120000,18.6 kmpl,195Nm@ 1400-2200rpm,5,1368 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Mahindra,Mahindra XUV500 W8 2WD,Diesel,15000,25.44 kmpl,113Nm@ 4200rpm,7,2494 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai i20 1.2 Asta Dual Tone,Petrol,67500,20.92 kmpl,"115@ 2,500(kgm@ rpm)",5,1461 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Ford,Ford Figo Aspire 1.2 Ti-VCT Sports Edition,Petrol,30000,19.7 kmpl,400Nm@ 1750-2500rpm,5,1396 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai Verna 1.6 SX,Diesel,50000,24.0 kmpl,190Nm@ 1750-2250rpm,5,1197 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Ford,Ford Ikon 1.6 Nxt,Petrol,100000,19.7 kmpl,240Nm@ 1600-2800rpm,5,1598 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Tata,Tata Nano LX,Petrol,150000,23.95 kmpl,180Nm@ 1440-1500rpm,4,1493 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Honda,Honda City 2017-2020 GXi,Petrol,110000,22.32 kmpl,330Nm@ 1600-2800rpm,5,1591 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti 800 DX,Petrol,30000,22.7 kmpl,69Nm@ 3500rpm,4,1461 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Hyundai,Hyundai Verna 1.6 Xi ABS,Petrol,60000,18.9 kmpl,62Nm@ 3000rpm,5,1598 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Hyundai,Hyundai Creta 1.6 CRDi SX,Diesel,255000,20.0 kmpl,220Nm at 1400-2600 rpm,5,1248 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Tata,Tata Tiago 1.2 Revotron XM,Petrol,120000,26.6 km/kg,305Nm@ 2000rpm,5,796 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Ford,Ford Fiesta Diesel Style,Diesel,49900,18.9 kmpl,69Nm@ 3500rpm,5,2179 CC,17,"Comapany Name:Universal Sompo,Policy Plan:5670"
Tata,Tata Tiago 1.2 Revotron XM,Petrol,86000,20.77 kmpl,200Nm@ 1750-3000rpm,5,2179 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Alto 800 VXI,Petrol,71850,26.59 kmpl,104Nm@ 4000rpm,5,1405 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Maruti,Maruti Ertiga SHVS VDI,Diesel,95000,23.01 kmpl,197Nm@ 1750rpm,7,1405 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Mahindra,Mahindra Scorpio S2 9 Seater,Diesel,70000,26.2 km/kg,114Nm@ 4000rpm,9,2179 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Mahindra,Mahindra Scorpio LX,Diesel,35000,26.59 kmpl,74.5Nm@ 4000rpm,9,1299 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Ford,Ford Fusion Plus 1.4 TDCi Diesel,Diesel,50000,26.59 kmpl,115Nm@ 4000rpm,5,1968 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Tata,Tata Aria Pure LX 4x2,Diesel,120000,18.9 kmpl,180 Nm at 1440-1500rpm,7,1150 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Swift VXI,Petrol,145000,20.46 kmpl,259.88Nm@ 1900-2750rpm,5,796 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai i10 Sportz,Petrol,190000,21.1 kmpl,,5,1197 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Hyundai,Hyundai Grand i10 Sportz,Petrol,40000,18.9 kmpl,330Nm@ 1600-2800rpm,5,796 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Hyundai,Hyundai i10 Magna,Petrol,110000,21.94 km/kg,190Nm@ 2000rpm,5,1341 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai i20 Magna,Petrol,112000,23.59 kmpl,"7.8@ 4,500(kgm@ rpm)",5,1199 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Maruti,Maruti Swift Dzire ZDI,Diesel,70000,26.6 km/kg,320Nm@ 1750-3000rpm,5,1197 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Tata,Tata Nexon 1.2 Revotron XZA Plus,Petrol,110000,18.5 kmpl,190Nm@ 2000rpm,5,1197 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Mahindra,Mahindra Bolero 2011-2019 ZLX,Diesel,29000,20.3 kmpl,190.24nm@ 1750-2250rpm,7,2523 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai i10 Sportz,Petrol,60000,15.37 kmpl,90Nm@ 3500rpm,5,1197 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Maruti,Maruti Alto 800 LX,Petrol,120000,23.59 kmpl,,5,1396 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Maruti,Maruti Wagon R LXI Minor,Petrol,46000,21.2 kmpl,59Nm@ 2500rpm,5,796 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Maruti,Maruti Wagon R LXI Minor,Petrol,120000,20.4 kmpl,290Nm@ 1800-2800rpm,5,796 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Tata,Tata Safari Storme VX Varicor 400,Diesel,80000,17.4 kmpl,90Nm@ 3500rpm,7,799 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Ertiga VDI,Diesel,159000,25.8 kmpl,20.4@ 1400-3400(kgm@ rpm),7,796 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Tata,Tata Nano Lx BSIV,Petrol,110000,13.4 kmpl,195Nm@ 1400-2200rpm,4,1197 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Omni E 8 Str STD,Petrol,75000,12.55 kmpl,62Nm@ 3000rpm,8,1396 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Tata,Tata Indica V2 eXeta GLS,Petrol,120000,20.3 kmpl,190Nm@ 2000rpm,5,1193 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti 800 Std BSIII,Petrol,110000,16.0 kmpl,146Nm at 4800 rpm,4,1120 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti 800 AC,Petrol,80000,18.6 kmpl,90.3Nm@ 4200rpm,4,1399 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Maruti,Maruti Alto LXi BSIII,Petrol,80000,15.4 kmpl,74.5Nm@ 4000rpm,5,1461 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Mahindra,Mahindra Ssangyong Rexton RX7,Diesel,85000,22.9 kmpl,,7,624 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Wagon R LXI BS IV,Petrol,71000,16.52 kmpl,200Nm@ 2000rpm,5,796 CC,17,"Comapany Name:Universal Sompo,Policy Plan:5670"
Maruti,Maruti Omni 8 Seater BSIV,Petrol,108000,23.2 kmpl,330Nm@ 1600-2800rpm,5,1248 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Mahindra,Mahindra XUV500 AT W6 2WD,Diesel,75000,21.43 kmpl,200Nm@ 1750rpm,7,1197 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Renault,Renault KWID 1.0 RXT Optional,Petrol,22000,20.92 kmpl,138Nm@ 4400rpm,5,2523 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Mahindra,Mahindra Quanto C6,Diesel,76131,19.7 kmpl,580Nm@ 1400-3250rpm,7,1199 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Mahindra,Mahindra Scorpio S10 7 Seater,Diesel,30000,25.44 kmpl,114.7Nm@ 4000rpm,7,1399 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Swift VXI with ABS,Petrol,65000,,550Nm@ 1750-2750rpm,5,796 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Maruti,Maruti Alto LX,Petrol,60000,,200Nm@ 1400-2200rpm,5,1248 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Mahindra,Mahindra Bolero Power Plus SLE,Diesel,80000,,180Nm@ 2000rpm,7,1405 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Alto K10 VXI,Petrol,80000,20.45 kmpl,196Nm@ 5000rpm,5,998 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Alto 800 LXI,Petrol,70000,18.9 kmpl,550Nm@ 1750-2750rpm,5,1199 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Toyota,Toyota Innova 2.5 VX 8 STR BSIV,Diesel,51777,23.59 kmpl,200Nm@ 1750rpm,8,2523 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Tata,Tata Safari Storme EX,Diesel,64788,26.0 kmpl,400 Nm /2000 rpm,7,1586 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Wagon R LXI CNG,CNG,20000,15.1 kmpl,110Nm@ 4800rpm,5,1198 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai i20 1.2 Magna Executive,Petrol,19000,26.0 kmpl,95Nm@ 3000-4300rpm,5,1197 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai Santro Xing GLS LPG,LPG,46951,16.0 kmpl,71Nm@ 3500rpm,5,796 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Swift Dzire VDi,Diesel,19000,13.58 kmpl,104Nm@ 4000rpm,5,998 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Hyundai,Hyundai i10 Magna,Petrol,50000,15.5 kmpl,205Nm@ 1750-3250rpm,5,1495 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Maruti,Maruti Alto LXi,Petrol,60000,13.49 kmpl,259.9Nm@ 1900-2750rpm,5,1586 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Ford,Ford Endeavour 3.0L 4X2 AT,Diesel,100000,18.15 kmpl,248Nm@ 2250rpm,7,998 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Toyota,Toyota Innova 2.5 GX (Diesel) 7 Seater,Diesel,10000,17.0 kmpl,78Nm@ 4500rpm,7,1493 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
Hyundai,Hyundai Grand i10 Sportz,Petrol,50000,22.32 kmpl,190Nm@ 2000rpm,5,2179 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Renault,Renault Duster 85PS Diesel RxL,Diesel,74537,18.6 kmpl,90Nm@ 3500rpm,5,2179 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Maruti,Maruti Swift VDI,Diesel,90000,21.12 kmpl,145Nm@ 4100rpm,5,1197 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Swift VDI,Diesel,80000,20.92 kmpl,,5,998 CC,12,"Comapany Name:Magma HDI,Policy Plan:3259"
Maruti,Maruti Zen LX,Petrol,70000,24.7 kmpl,90.3Nm@ 4200rpm,5,1199 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Ritz LDi,Diesel,80000,25.17 kmpl,84Nm@ 3500rpm,5,1498 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Swift VDI BSIV,Diesel,35000,16.5 kmpl,180.4Nm@ 1750-2500rpm,5,1498 CC,3,"Comapany Name:Go Digit,Policy Plan:4000"
Maruti,Maruti Celerio ZXI,Petrol,23500,22.7 kmpl,106.5Nm@ 4400rpm,5,814 CC,13,"Comapany Name:Magma HDI,Policy Plan:3600"
